leaves,trees,FP_type,state,accuracy_train,accuracy_test
4.0,250.0,2.0,2.0,0.8072472640955662,0.4158259818772345
4.0,250.0,2.0,2.0,0.8072472640955662,0.4158259818772345
6.0,100.0,2.0,2.0,0.7194746127076111,0.4157239696176501
10.0,100.0,11.0,3.0,0.5528162917624961,0.41435883169886945
6.0,200.0,2.0,1.0,0.7130448041959112,0.41331458727696946
4.0,400.0,8.0,3.0,0.7405145666775198,0.4129831418128763
10.0,900.0,10.0,3.0,0.5534963848821051,0.41243372656681665
10.0,900.0,11.0,3.0,0.5534963848821051,0.41243372656681654
10.0,200.0,9.0,1.0,0.49630100807584965,0.4123509360918478
10.0,700.0,10.0,3.0,0.5538789510381256,0.41219730843027114
10.0,700.0,11.0,3.0,0.5538789510381256,0.41219730843027114
10.0,700.0,11.0,3.0,0.5538789510381257,0.41219730843027114
10.0,800.0,11.0,3.0,0.553061091986572,0.4119591044542902
10.0,600.0,9.0,1.0,0.4945352896688937,0.41166742487748664
10.0,1000.0,11.0,3.0,0.5529287266860634,0.4112769584465682
10.0,500.0,10.0,3.0,0.5544662016454276,0.4103405471492342
10.0,500.0,11.0,3.0,0.5544662016454276,0.4103405471492342
10.0,250.0,9.0,1.0,0.4945951085557774,0.4092087654749864
4.0,500.0,8.0,3.0,0.7403883779760472,0.408827542282868
4.0,500.0,8.0,3.0,0.7403883779760473,0.408827542282868
10.0,50.0,9.0,1.0,0.485866688750913,0.40876647662039445
4.0,250.0,8.0,3.0,0.7416209205620516,0.4083650723564197
10.0,900.0,1.0,1.0,0.5851330972127526,0.40688260920325403
4.0,900.0,8.0,3.0,0.7415980633187393,0.4068276397134508
10.0,800.0,1.0,1.0,0.5848131095125331,0.40663369939717253
10.0,800.0,1.0,1.0,0.5848131095125331,0.40663369939717253
6.0,200.0,2.0,2.0,0.7191148872416282,0.4054209807421506
10.0,600.0,1.0,1.0,0.5859381966743908,0.405165723006097
10.0,400.0,3.0,1.0,0.3845732687114122,0.40442753605248194
10.0,400.0,3.0,1.0,0.3845732687114122,0.40442753605248183
8.0,900.0,2.0,1.0,0.6399606416343082,0.40292791599355193
4.0,300.0,4.0,1.0,0.7076545407201069,0.40193699362401003
6.0,150.0,2.0,2.0,0.7202911185607377,0.40113662641180003
8.0,500.0,2.0,2.0,0.6596970686107847,0.39912242919544494
6.0,900.0,4.0,1.0,0.6265180565103015,0.3963060411364858
8.0,250.0,4.0,1.0,0.5673087205161258,0.3960297433726411
8.0,700.0,2.0,2.0,0.6606481999292405,0.3948728860679982
8.0,600.0,4.0,1.0,0.5682144270711471,0.3936603439274887
8.0,600.0,4.0,1.0,0.5682144270711471,0.3936603439274887
6.0,50.0,9.0,3.0,0.6229502394256932,0.3922036634995646
8.0,700.0,4.0,1.0,0.5668503717742329,0.39199902548903376
8.0,700.0,4.0,1.0,0.5668503717742329,0.39199902548903354
8.0,400.0,4.0,1.0,0.5696629433578312,0.3907075940914273
10.0,250.0,6.0,3.0,0.5758164988548502,0.38973092193701053
6.0,300.0,9.0,3.0,0.6250490901729451,0.38934223665486534
10.0,800.0,6.0,3.0,0.5769892169060877,0.3885383817457816
10.0,800.0,6.0,3.0,0.5769892169060877,0.3885383817457816
10.0,300.0,4.0,1.0,0.5237598156684222,0.38801502771335206
8.0,250.0,2.0,2.0,0.654320620989546,0.3879947466349558
6.0,50.0,2.0,2.0,0.7094689390044382,0.3879841822527532
10.0,500.0,2.0,1.0,0.585053037360264,0.38779908182303324
10.0,300.0,6.0,3.0,0.5761775002549072,0.3877247381261143
10.0,900.0,2.0,1.0,0.5834231008393675,0.3876211852703424
10.0,1000.0,2.0,1.0,0.5839544259554585,0.3874132287730405
10.0,300.0,2.0,1.0,0.5889246411605485,0.3873759954011783
6.0,400.0,9.0,3.0,0.6257873418459622,0.3861861143248575
6.0,400.0,9.0,3.0,0.6257873418459621,0.3861861143248573
10.0,200.0,2.0,2.0,0.5970859395344768,0.3801773348606159
10.0,200.0,2.0,2.0,0.5970859395344768,0.3801773348606159
10.0,600.0,4.0,1.0,0.52408445574109,0.37996949503075717
10.0,400.0,4.0,1.0,0.5255725746965485,0.37937424114576457
10.0,1000.0,4.0,1.0,0.5232681429450019,0.37556336536336044
6.0,50.0,1.0,3.0,0.6910300598522392,0.37425136791458957
10.0,900.0,4.0,1.0,0.5228061515729938,0.3738397356222799
10.0,50.0,6.0,3.0,0.5680592975570364,0.37287458506556626
8.0,50.0,2.0,2.0,0.6555598231709785,0.3716371258774267
4.0,50.0,8.0,3.0,0.7408411363599281,0.3690118334892688
4.0,150.0,1.0,3.0,0.7772507234168486,0.36170673901278927
6.0,200.0,8.0,3.0,0.659655374750409,0.36136698893088537
6.0,500.0,8.0,3.0,0.6606473104016533,0.3609737732646989
6.0,1000.0,8.0,3.0,0.6612523946477874,0.35970193054932476
6.0,900.0,8.0,3.0,0.6613282857081998,0.3590284995182631
6.0,700.0,8.0,3.0,0.6608088650865644,0.358957722760858
4.0,100.0,1.0,3.0,0.7742679101844678,0.3589484811863649
6.0,600.0,8.0,3.0,0.6598836186212818,0.3586201640117044
6.0,600.0,8.0,3.0,0.6598836186212816,0.35862016401170416
6.0,800.0,8.0,3.0,0.661459894463174,0.35839274966344126
8.0,100.0,1.0,2.0,0.645907467463605,0.35732985606604273
8.0,100.0,1.0,2.0,0.6459074674636048,0.35732985606604273
6.0,300.0,1.0,3.0,0.7002258247133204,0.3546604336514828
6.0,150.0,8.0,3.0,0.6579105060879197,0.35416612555890314
6.0,400.0,1.0,3.0,0.70258969008827,0.3541054447388644
4.0,900.0,7.0,1.0,0.5306196444956537,0.3431449075936277
4.0,700.0,7.0,1.0,0.5296974644412673,0.3395999905680518
8.0,300.0,8.0,3.0,0.6048212996452478,0.33826560282786844
4.0,500.0,7.0,1.0,0.5294179905274196,0.3382048485134871
4.0,900.0,1.0,2.0,0.8018203484781774,0.3375323720169193
4.0,600.0,3.0,3.0,0.5623979267443291,0.3368172673191673
4.0,150.0,4.0,3.0,0.7257379386180529,0.3355775562646114
8.0,1000.0,9.0,3.0,0.5595467022662901,0.33493559455496913
8.0,1000.0,9.0,3.0,0.5595467022662901,0.334935594554969
4.0,250.0,4.0,3.0,0.7311724271491157,0.3349292952943175
4.0,250.0,4.0,3.0,0.7311724271491157,0.3349292952943175
8.0,250.0,1.0,3.0,0.6334037473124936,0.334818429832475
8.0,250.0,1.0,3.0,0.6334037473124936,0.334818429832475
10.0,1000.0,1.0,3.0,0.583656790831022,0.33457693967463187
10.0,1000.0,1.0,3.0,0.583656790831022,0.33457693967463176
10.0,1000.0,1.0,3.0,0.583656790831022,0.33457693967463176
4.0,1000.0,3.0,3.0,0.5621798172059527,0.33453534033757326
4.0,1000.0,7.0,3.0,0.5400272679314095,0.3345022438045745
4.0,250.0,7.0,1.0,0.5307287302265458,0.33427067399722277
8.0,400.0,1.0,3.0,0.6346548132340338,0.3340926407606165
8.0,400.0,1.0,3.0,0.6346548132340338,0.3340926407606164
4.0,700.0,1.0,2.0,0.800443213786965,0.33353549052025055
6.0,700.0,1.0,2.0,0.7199603881835976,0.33246027497076536
6.0,700.0,1.0,2.0,0.7199603881835978,0.33246027497076525
8.0,50.0,1.0,3.0,0.6185098703695101,0.3324411764554147
10.0,100.0,1.0,3.0,0.5701501896318089,0.3324236331260677
4.0,900.0,3.0,3.0,0.562144313069957,0.33230265710870444
6.0,200.0,1.0,2.0,0.7145381955823791,0.3313759569395637
10.0,150.0,5.0,2.0,0.6683760155750702,0.3309183424684472
10.0,150.0,5.0,2.0,0.6683760155750704,0.330918342468447
4.0,500.0,4.0,3.0,0.731393814658656,0.33071965989563523
8.0,250.0,5.0,2.0,0.7055008346253202,0.3299246220901889
4.0,800.0,4.0,3.0,0.7345121037807221,0.32910664964878544
6.0,700.0,5.0,2.0,0.7541428212272803,0.32892913102882193
4.0,900.0,4.0,3.0,0.7345730500125203,0.3285908357962556
6.0,150.0,4.0,3.0,0.6435327442632164,0.32853409010453694
8.0,800.0,1.0,2.0,0.6528101054106215,0.3283479354265958
4.0,400.0,1.0,2.0,0.7986184005222144,0.3282424320590417
6.0,1000.0,5.0,2.0,0.7541972532452206,0.32800086082984325
4.0,600.0,4.0,3.0,0.7333218855468153,0.32786283453724663
6.0,500.0,1.0,2.0,0.7203102114950892,0.32770802734073656
6.0,500.0,5.0,2.0,0.7555547875092111,0.3275936853355744
10.0,200.0,1.0,2.0,0.5962343343243398,0.3275713320550292
4.0,700.0,4.0,3.0,0.7345562542825432,0.327519445955722
10.0,600.0,1.0,3.0,0.5829649570327882,0.32749052674723966
4.0,150.0,7.0,3.0,0.5393380808227544,0.32734452613490994
4.0,150.0,7.0,3.0,0.5393380808227545,0.32734452613490994
10.0,300.0,9.0,3.0,0.5132695084912811,0.32651137779659134
6.0,600.0,5.0,2.0,0.7542496494488009,0.3260011612619298
8.0,900.0,5.0,2.0,0.7063502721175727,0.32596880439693365
6.0,700.0,4.0,3.0,0.6472935915452382,0.3250024972160578
6.0,700.0,4.0,3.0,0.6472935915452382,0.3250024972160577
8.0,700.0,5.0,2.0,0.705837596778065,0.3248263344911877
6.0,1000.0,7.0,1.0,0.4345119285449436,0.3245416910256884
6.0,400.0,1.0,2.0,0.7201892869701967,0.32423144442311536
6.0,200.0,5.0,2.0,0.7534360896766269,0.3239874764160192
6.0,200.0,5.0,2.0,0.7534360896766269,0.323987476416019
6.0,300.0,5.0,2.0,0.7535784515613408,0.3231975338244042
4.0,300.0,1.0,2.0,0.7975623658328108,0.32307780119247886
10.0,250.0,1.0,3.0,0.5784736417661429,0.3227566395009659
8.0,150.0,5.0,2.0,0.7043524268732088,0.3224067159978361
6.0,900.0,4.0,3.0,0.6469465208332554,0.3222726310746935
8.0,100.0,4.0,3.0,0.5822183251733608,0.32191423449931866
8.0,400.0,1.0,2.0,0.6524734102804277,0.321871506669438
10.0,900.0,1.0,2.0,0.6052618738329751,0.32065450959146746
4.0,250.0,1.0,2.0,0.7975988835098123,0.320211265994909
8.0,250.0,1.0,2.0,0.649914793837038,0.3196291789123503
4.0,900.0,2.0,3.0,0.8008732224385957,0.31942121532193146
8.0,50.0,8.0,3.0,0.6083666767937865,0.31933366873128644
8.0,50.0,8.0,3.0,0.6083666767937865,0.31933366873128644
10.0,500.0,9.0,3.0,0.5132160154944856,0.3190408300370431
4.0,1000.0,2.0,3.0,0.8002180636369807,0.31887252611355044
10.0,500.0,5.0,2.0,0.670821984509569,0.3188141109178029
10.0,500.0,5.0,2.0,0.6708219845095689,0.31881411091780276
6.0,150.0,5.0,2.0,0.7501531881120758,0.3185429603041465
6.0,150.0,5.0,2.0,0.7501531881120758,0.3185429603041464
10.0,300.0,1.0,2.0,0.6015343730109967,0.3180615228378336
10.0,600.0,5.0,2.0,0.6696137816920559,0.3173141898584888
8.0,150.0,4.0,3.0,0.5809907270506376,0.315461152888839
10.0,250.0,8.0,3.0,0.5736419836291148,0.3144741002195267
10.0,800.0,8.0,3.0,0.5745983906123594,0.3140549068060948
10.0,50.0,4.0,3.0,0.5383833574400118,0.31312783287784196
4.0,600.0,2.0,3.0,0.7997821554124407,0.31290241698176113
8.0,1000.0,4.0,3.0,0.5846377123803945,0.3127053021525954
8.0,600.0,4.0,3.0,0.5854733282987147,0.31199541862949254
6.0,300.0,1.0,2.0,0.7201850448908902,0.3110553930832064
8.0,700.0,4.0,3.0,0.58515576182196,0.3108930310268897
6.0,200.0,7.0,1.0,0.4365920961361599,0.3104933984222886
6.0,200.0,7.0,1.0,0.43659209613616,0.3104933984222886
6.0,200.0,7.0,1.0,0.4365920961361598,0.3104933984222885
6.0,150.0,7.0,1.0,0.43489143538349184,0.31000704662657663
10.0,200.0,4.0,3.0,0.53998072305003,0.30987726709750774
4.0,50.0,4.0,3.0,0.7156274966270084,0.3090399020928374
10.0,50.0,1.0,3.0,0.5656691454195151,0.30691495649579525
6.0,100.0,7.0,1.0,0.434619194417208,0.30612311610674003
6.0,1000.0,3.0,3.0,0.4979864313412279,0.3048413762964386
6.0,1000.0,3.0,3.0,0.4979864313412279,0.3048413762964385
10.0,300.0,4.0,3.0,0.538906742245135,0.3031187315264027
6.0,800.0,3.0,3.0,0.4991387846080668,0.3030744666320323
10.0,400.0,4.0,3.0,0.5395759987533377,0.29866135373424185
10.0,400.0,4.0,3.0,0.5395759987533377,0.29866135373424185
10.0,1000.0,4.0,3.0,0.5412898645853306,0.29851456627574746
6.0,50.0,10.0,2.0,0.6783197677823998,0.29832940513692663
10.0,900.0,4.0,3.0,0.5415496311076842,0.2982668351592709
10.0,900.0,4.0,3.0,0.5415496311076842,0.2982668351592709
8.0,400.0,3.0,3.0,0.45272768895410265,0.29687931396077805
8.0,300.0,3.0,3.0,0.44979480426861806,0.29538584979585214
10.0,1000.0,11.0,2.0,0.5831090479764038,0.2937067199227895
4.0,150.0,2.0,3.0,0.7935938789873301,0.2928743305529684
4.0,150.0,2.0,3.0,0.7935938789873301,0.2928743305529684
8.0,250.0,3.0,3.0,0.449193261567003,0.2913495282816224
6.0,800.0,2.0,3.0,0.7161670034416154,0.289442025958497
6.0,250.0,10.0,2.0,0.6908839127558426,0.2889591268796381
10.0,300.0,10.0,2.0,0.5806028658098535,0.2885193692626571
8.0,900.0,10.0,2.0,0.6283118364038632,0.28851357187857407
10.0,800.0,11.0,2.0,0.5820559967018566,0.2884921662618324
6.0,400.0,7.0,3.0,0.4474878970645314,0.28829287261258574
10.0,500.0,10.0,2.0,0.5821176752858588,0.28519278364437883
10.0,500.0,10.0,2.0,0.5821176752858588,0.2851927836443787
10.0,600.0,10.0,2.0,0.5810505433920969,0.2846803506170167
8.0,700.0,11.0,2.0,0.6269721899703711,0.28330778994080075
8.0,200.0,7.0,1.0,0.37315091427858327,0.2831843573342827
6.0,500.0,2.0,3.0,0.715065334308238,0.28301508596352754
8.0,100.0,7.0,1.0,0.3776669815602519,0.2828811086637486
8.0,100.0,7.0,1.0,0.3776669815602519,0.2828811086637485
10.0,150.0,11.0,2.0,0.5824627862583664,0.2828663917839004
10.0,50.0,10.0,2.0,0.5758592251674912,0.2827248024542568
6.0,1000.0,10.0,2.0,0.6931752910667199,0.2821198125148112
8.0,400.0,10.0,2.0,0.6273178062564784,0.28144061139779575
8.0,400.0,10.0,2.0,0.6273178062564784,0.2814406113977955
8.0,400.0,10.0,2.0,0.6273178062564784,0.2814406113977954
8.0,500.0,10.0,2.0,0.6275582023812976,0.28067113608735295
6.0,250.0,7.0,3.0,0.44527713251498313,0.280584869714923
6.0,900.0,10.0,2.0,0.692328763481385,0.28030428941558316
6.0,400.0,10.0,2.0,0.6929091735045156,0.27866195942601024
8.0,900.0,2.0,3.0,0.6494157437357029,0.2769770491941279
8.0,900.0,2.0,3.0,0.6494157437357029,0.2769770491941279
8.0,1000.0,2.0,3.0,0.6492922408465793,0.27658089092380056
10.0,600.0,3.0,3.0,0.40885572669315795,0.2762888647682321
6.0,200.0,7.0,3.0,0.44276260752204655,0.27563331114756984
6.0,600.0,11.0,2.0,0.6916831559293022,0.27315770040789755
10.0,100.0,11.0,2.0,0.5788498415605272,0.2715426339669228
10.0,100.0,10.0,2.0,0.5788498415605273,0.2715426339669226
6.0,500.0,10.0,2.0,0.6923885590681698,0.27138778612112024
6.0,500.0,11.0,2.0,0.6923885590681697,0.27138778612112024
4.0,50.0,5.0,2.0,0.8166200298262098,0.27088520847650144
6.0,100.0,7.0,3.0,0.4373005878659343,0.2679787963468948
8.0,200.0,2.0,3.0,0.6448796209322611,0.26675563054834384
8.0,100.0,2.0,3.0,0.6441064536671854,0.2643080682675608
6.0,1000.0,3.0,2.0,0.5329780075770398,0.26331436066322156
8.0,700.0,3.0,2.0,0.4844510701964153,0.26305633164111897
8.0,700.0,3.0,2.0,0.4844510701964153,0.26305633164111897
8.0,700.0,3.0,2.0,0.4844510701964152,0.26305633164111897
8.0,400.0,3.0,2.0,0.482397037197396,0.2623490149841101
6.0,400.0,3.0,2.0,0.532027737799007,0.2615023788468539
8.0,500.0,3.0,2.0,0.4835971827336051,0.26149686048061016
6.0,500.0,3.0,2.0,0.5315692093400474,0.26041674701299844
8.0,300.0,3.0,2.0,0.4801173490300741,0.26006694356840865
8.0,600.0,3.0,2.0,0.4843741191778542,0.25956454723778855
10.0,150.0,3.0,2.0,0.43814585057992383,0.25954946153547676
10.0,150.0,3.0,2.0,0.43814585057992383,0.25954946153547676
8.0,400.0,7.0,3.0,0.3799015961920964,0.2575509826672301
8.0,400.0,7.0,3.0,0.3799015961920964,0.2575509826672301
10.0,1000.0,2.0,3.0,0.597631566225628,0.25657124552414934
10.0,50.0,3.0,2.0,0.4351450747434954,0.25467453692106745
10.0,800.0,2.0,3.0,0.5980232522036653,0.2546331307077171
8.0,600.0,7.0,3.0,0.3812153398937711,0.2536899813879049
8.0,250.0,7.0,3.0,0.381143719501537,0.25182516771072705
8.0,200.0,7.0,3.0,0.3786625588411304,0.2502182958644673
6.0,100.0,4.0,2.0,0.6639599026565206,0.24967793781931957
10.0,250.0,2.0,3.0,0.5945672845550504,0.2487027411875521
4.0,400.0,11.0,2.0,0.7724360482147923,0.2481881840077762
4.0,400.0,11.0,2.0,0.7724360482147923,0.2481881840077762
4.0,250.0,11.0,2.0,0.7705740261104023,0.24704610437968977
8.0,1000.0,4.0,2.0,0.6005574055516422,0.2459155657747215
8.0,800.0,4.0,2.0,0.599657966520534,0.24538231516480302
4.0,900.0,10.0,2.0,0.775145088639297,0.244537772980702
4.0,300.0,11.0,2.0,0.7716797694971163,0.24448378693962503
4.0,300.0,10.0,2.0,0.7716797694971163,0.24448378693962491
8.0,400.0,4.0,2.0,0.6008187198849346,0.24132920557136495
4.0,500.0,3.0,2.0,0.6021534669118256,0.23911499230052824
10.0,1000.0,7.0,1.0,0.310621812677753,0.23787863899195827
8.0,500.0,4.0,2.0,0.6012885761260947,0.23749356838801594
4.0,800.0,3.0,2.0,0.6017655316224289,0.23614061830899113
4.0,900.0,3.0,2.0,0.6027558651222166,0.23584700021240723
4.0,900.0,3.0,2.0,0.6027558651222166,0.23584700021240712
10.0,100.0,7.0,3.0,0.3382722263997323,0.23518768762396125
4.0,600.0,3.0,2.0,0.6019120585840195,0.23475621387847012
4.0,200.0,10.0,2.0,0.7704600320029102,0.234595269874593
4.0,1000.0,3.0,2.0,0.6036794020223595,0.23430261394759633
4.0,1000.0,3.0,2.0,0.6036794020223595,0.2343026139475961
4.0,250.0,3.0,2.0,0.6001243389441596,0.23401959870578082
10.0,150.0,7.0,3.0,0.33700842033393363,0.23368485631688674
10.0,150.0,7.0,3.0,0.33700842033393374,0.2336848563168865
8.0,50.0,9.0,2.0,0.5817276530696699,0.23363017349742465
10.0,300.0,7.0,3.0,0.33400089261168764,0.23209549996635648
10.0,600.0,7.0,1.0,0.3113160855059164,0.2309491280027306
6.0,500.0,4.0,2.0,0.6626853235662815,0.23035518671825117
10.0,250.0,7.0,3.0,0.3351590256498914,0.22790597547627212
10.0,250.0,7.0,3.0,0.3351590256498914,0.2279059754762719
10.0,600.0,4.0,2.0,0.5526544143400132,0.22668690888294662
10.0,1000.0,7.0,3.0,0.3344000938722277,0.22514641679373104
4.0,150.0,3.0,2.0,0.5991520649453497,0.2248440589471873
10.0,250.0,4.0,2.0,0.5489596309413542,0.2231175612662858
4.0,600.0,4.0,2.0,0.7446488606369481,0.21962090792933553
4.0,250.0,4.0,2.0,0.7429611923559873,0.21629731860743973
8.0,150.0,9.0,2.0,0.5840181722577035,0.2061519838175937
8.0,100.0,9.0,2.0,0.5838399555048251,0.20329818319279214
6.0,1000.0,9.0,2.0,0.659717225761369,0.19776584713437229
4.0,50.0,10.0,2.0,0.769649704834354,0.19760305580625181
4.0,50.0,11.0,2.0,0.769649704834354,0.19760305580625181
6.0,400.0,9.0,2.0,0.6604537015298237,0.19399281595552198
6.0,900.0,9.0,2.0,0.6595270801170592,0.19273959446131705
8.0,400.0,9.0,2.0,0.5865257347804218,0.19188918241417519
6.0,600.0,9.0,2.0,0.658521843676813,0.19028053979598547
6.0,300.0,9.0,2.0,0.6573618279061839,0.18863943665744043
8.0,250.0,9.0,2.0,0.5822400509814405,0.18819333190006715
10.0,1000.0,9.0,2.0,0.528652252049515,0.18808429406897686
10.0,300.0,9.0,2.0,0.5251616361452849,0.18752026175259007
8.0,900.0,9.0,2.0,0.587236348737517,0.18741620675316817
10.0,250.0,9.0,2.0,0.5230695902647735,0.1860175613994508
10.0,500.0,9.0,2.0,0.5262447654571806,0.18151008126023493
4.0,700.0,7.0,2.0,0.5667026211472985,0.15552730965881478
4.0,800.0,7.0,2.0,0.5675351911473095,0.155362184298664
6.0,700.0,7.0,2.0,0.4845870757724523,0.13983234612991835
6.0,700.0,7.0,2.0,0.4845870757724522,0.13983234612991835
6.0,150.0,7.0,2.0,0.4842514672514986,0.13046623858224393
8.0,1000.0,7.0,2.0,0.42438440595730664,0.12513519916052007
4.0,900.0,9.0,2.0,0.7422736036474542,0.12481659232728826
4.0,600.0,9.0,2.0,0.7423942690440908,0.12242968726515258
10.0,400.0,7.0,2.0,0.37346543222046413,0.12218792355022823
4.0,150.0,9.0,2.0,0.7418327185835689,0.12213378020534338
8.0,700.0,7.0,2.0,0.42272534736104017,0.12007300401341492
10.0,250.0,7.0,2.0,0.37092601923226287,0.11687047852085874
10.0,250.0,7.0,2.0,0.370926019232263,0.11687047852085863
10.0,50.0,7.0,2.0,0.36545588539634477,0.11409266800218909
8.0,250.0,7.0,2.0,0.4241349662897951,0.11134156965352371
8.0,100.0,7.0,2.0,0.4271799324639125,0.10979908481190692
8.0,100.0,7.0,2.0,0.4271799324639125,0.10979908481190692
4.0,100.0,9.0,2.0,0.7426858710643118,0.10919394684973249
8.0,50.0,7.0,2.0,0.4236704020974942,0.10055449343133593
8.0,50.0,7.0,2.0,0.4236704020974942,0.10055449343133571
4.0,50.0,9.0,2.0,0.7378165576756639,0.07457112182065828
