min_CNLs,consensus_thres,consensus_alg,random_seed,tree,learn_rate,leaves,depth,subsample,colsample_bylevel,accuracy_train,accuracy_test
1,0.1,replacement,3,800,0.01,13,4,0.6153659109656262,0.7592385921147462,0.5507199689494119,0.32760963083084205
0,0.0,removal,2,800,0.05,4,8,0.5114641007955445,0.23793865101206824,0.8180378411997378,0.4271719136839497
1,0.0,removal,2,1000,0.08,25,10,0.9313191021783875,0.32841840998282423,0.9363001106159642,0.33435355298083
0,0.2,replacement,2,1000,0.05,10,4,0.2235782602098486,0.3360678901700609,0.7334870835438199,0.3664858455460429
1,0.1,removal,3,600,0.1,7,5,0.8066379753842594,0.5648666695351143,0.8777388762299554,0.2645859587558107
2,0.25,replacement,1,800,0.05,7,4,0.09138293327416114,0.9981444612693862,0.6907203286996633,0.3085774812170724
2,0.25,replacement,3,1000,0.08,7,10,0.8976594929010515,0.5673258357618056,0.9874125838655295,0.30230116072765567
0,0.2,replacement,3,600,0.05,10,10,0.17528591019170103,0.32451901710342534,0.8363272558353249,0.29803941705127346
3,0.0,replacement,3,600,0.05,7,5,0.04700378309028852,0.8037479674213561,0.7236974723621596,0.3734404517480251
3,0.25,removal,2,1000,0.01,7,10,0.2295112215557109,0.9523027743989447,0.7510879851499505,0.45110948080629154
0,0.2,removal,1,1000,0.05,13,8,0.44464897533727155,0.39099010973986115,0.8835535559299382,0.12636793507405697
3,0.25,replacement,1,1000,0.01,13,4,0.08069882929746419,0.946487622300404,0.5212324356683979,0.33497882349957064
3,0.0,removal,1,600,0.05,10,8,0.6705499535340358,0.925456034519486,0.8998099724405648,0.30201326784189564
3,0.25,replacement,2,600,0.05,7,7,0.5680216773148412,0.2648311172926714,0.8985679106068072,0.39859197605809915
2,0.2,removal,2,800,0.1,10,8,0.5539434277130633,0.31703597957512164,0.9418880042899945,0.23628289042389272
1,0.1,replacement,1,600,0.01,10,7,0.900145942706652,0.5013602244618705,0.6186955112585303,0.31660888055954084
1,0.25,replacement,2,1000,0.08,25,10,0.33913437355089004,0.7158864402384462,0.9618419258523111,0.2885735238495014
3,0.0,removal,3,1000,0.01,7,7,0.49011357511380593,0.06474456824614783,0.5785093792766014,0.3604738215949438
0,0.0,replacement,2,1000,0.08,7,7,0.6092626282975608,0.20075018203834127,0.8688318379289484,0.40870259731542524
1,0.2,removal,3,600,0.05,7,8,0.6956339027514873,0.8141106466039087,0.876996988425099,0.2609985258446774
3,0.2,removal,1,800,0.05,25,5,0.1468229341799292,0.42183873101275404,0.8029472169467966,0.34077163886807516
0,0.1,removal,3,1000,0.08,25,6,0.037048106416337045,0.4548362776574959,0.7403937208562037,0.2777765197044323
1,0.2,removal,3,600,0.01,7,5,0.9276230956490403,0.6846843208554465,0.5700718818702775,0.29784411951269496
0,0.2,replacement,2,600,0.05,10,5,0.660000608799842,0.6537031171821259,0.820600628646404,0.3674621680979846
1,0.25,removal,2,1000,0.08,10,7,0.10192977300425787,0.6644178876707583,0.9043744948615443,0.30872540053438957
1,0.1,replacement,1,600,0.08,25,9,0.12711402892062562,0.6633233003222683,0.819819689256416,0.28969606119981106
3,0.2,replacement,3,600,0.08,10,10,0.12752553878208706,0.6575914377758854,0.910896576116577,0.3332256321698681
3,0.2,removal,3,1000,0.08,10,10,0.3911148299032199,0.5152777042226431,0.95738889920828,0.35215178401480374
2,0.1,replacement,2,1000,0.08,10,9,0.07758259724053662,0.5581737534579243,0.8927589095388468,0.2649463793630079
2,0.1,replacement,2,1000,0.08,25,4,0.24721463714726277,0.1983546555204827,0.7977246996860395,0.3022225534430151
2,0.2,replacement,1,1000,0.08,10,6,0.9146502403366406,0.27971033984273497,0.9701453649093652,0.18937259524114136
3,0.0,removal,1,800,0.01,13,9,0.16458660144829884,0.4139261251498547,0.6816779168575562,0.3524055968247082
2,0.0,replacement,1,800,0.05,4,6,0.34997867749022027,0.9544984649467172,0.8854275013870252,0.24560368939538935
1,0.1,removal,2,1000,0.05,10,8,0.9359042442907708,0.5109770572297518,0.9096221036751222,0.3373705677890262
0,0.25,replacement,3,800,0.1,25,4,0.9846594105273387,0.5478642585660605,0.8891553362185314,0.24000581193517045
2,0.2,removal,1,800,0.08,25,4,0.6773145752241541,0.4800521612341839,0.8338857831398526,0.2144662555589253
1,0.1,replacement,3,1000,0.05,7,10,0.9231135418101823,0.056463571911367305,0.8999811169805643,0.31838479767453487
1,0.0,replacement,3,800,0.1,10,8,0.6377974843611749,0.43891968390141023,0.9353117969515207,0.25812973834940256
0,0.2,replacement,1,600,0.1,4,6,0.5317261631640939,0.656248804368279,0.939805579535213,0.1746325329810301
2,0.1,replacement,1,800,0.1,10,5,0.6619690382450243,0.7181912093878529,0.9548123458413741,0.22647300419806982
1,0.1,replacement,2,600,0.01,4,10,0.07522196085752464,0.8192845548246794,0.5727549162495942,0.3058537796092673
3,0.2,removal,1,1000,0.08,7,10,0.056445659337025944,0.22616713515101883,0.888810369445445,0.3326536940632797
0,0.0,removal,3,1000,0.08,7,7,0.2597745883373761,0.06746813361651993,0.7575648968426676,0.2915743052823394
3,0.1,removal,2,800,0.08,10,6,0.8152763498235269,0.5773877894524413,0.9326447794154135,0.40981044516140575
1,0.0,replacement,2,600,0.08,10,8,0.1669039880052221,0.5880592116179362,0.8721011415705027,0.3343642624002311
1,0.2,replacement,2,600,0.01,25,6,0.7971617460958771,0.19361690154359779,0.5558621602549509,0.2952237113476861
3,0.25,replacement,2,800,0.1,10,10,0.7640605347623601,0.24925138994995666,0.9842323260119308,0.36000493253683474
3,0.2,removal,1,600,0.05,25,6,0.9827486395167349,0.020267089964572937,0.6477713240499676,0.3090716928933924
1,0.2,removal,3,800,0.1,13,9,0.044797080698138814,0.7306614598168877,0.8789351866416263,0.2438645993435492
2,0.2,replacement,2,600,0.01,13,10,0.43101239624513443,0.5314149672488013,0.6747543463445478,0.3155545358462789
0,0.25,replacement,2,600,0.08,13,5,0.5192043290791963,0.4244346888604158,0.8456506452235237,0.34925227736907694
1,0.1,removal,1,800,0.01,25,6,0.12145915579559574,0.54323258992844,0.5961221722406147,0.33203166054382804
3,0.1,replacement,2,600,0.1,7,10,0.2639815236866865,0.2756825672062351,0.9462698966158233,0.3863572311426309
3,0.0,removal,2,800,0.01,10,7,0.6511654796355006,0.5841694341828747,0.6667710205361086,0.4643946465275689
2,0.1,replacement,1,600,0.05,25,6,0.8976070626312558,0.44992805359667054,0.8934486946408079,0.2677127393274279
3,0.2,replacement,3,600,0.01,10,8,0.4250005043064127,0.6947917609143921,0.6772701527378481,0.3514364904737083
2,0.0,replacement,1,800,0.1,25,8,0.32347077207129904,0.564577383420422,0.9391190406116057,0.23515753941378092
0,0.0,replacement,1,600,0.05,7,4,0.40405306269392205,0.7058049782338982,0.7070937459447943,0.19447331970679627
0,0.25,removal,3,600,0.01,4,7,0.9147004442332218,0.4088484860603059,0.580369549284206,0.327454002504998
2,0.0,removal,2,1000,0.1,4,8,0.8039901045011859,0.18223485463642008,0.9362908281706647,0.25869753707038223
2,0.1,replacement,2,800,0.05,7,8,0.8769515570514299,0.561062331826415,0.9593484222559424,0.27824142227769577
3,0.1,removal,1,600,0.1,13,10,0.6777847725306991,0.3582148345262881,0.9401541307003751,0.260237601227181
3,0.2,removal,2,800,0.1,25,7,0.5567231687628875,0.02128665749050418,0.7623197929780094,0.38213703970783996
1,0.0,replacement,2,800,0.01,7,10,0.42171787422549056,0.09984768654958098,0.5728915329011712,0.34676697395440104
3,0.2,removal,3,1000,0.08,7,5,0.9124766190992619,0.28247683796019807,0.9095782904798584,0.3287672476511332
0,0.25,removal,2,600,0.08,4,7,0.8576894590843609,0.1790105646878679,0.8196369214763254,0.4112408531121723
2,0.1,replacement,3,600,0.05,25,9,0.13270367283880669,0.18698923351337182,0.7841327876314087,0.3657241439898804
3,0.1,replacement,1,1000,0.01,10,6,0.217184671071182,0.9199488738841359,0.7018335220164084,0.36139642128622174
1,0.0,removal,3,800,0.08,7,5,0.712792465380911,0.8968765757288761,0.889680024368172,0.27610513511822876
0,0.1,removal,1,800,0.08,25,6,0.6010983878749856,0.25951462583221385,0.8620810882159993,0.18063221171026955
0,0.1,removal,1,1000,0.08,4,8,0.29901014058785913,0.10030205015717986,0.8196857863184982,0.20198980034774872
0,0.25,replacement,1,800,0.05,7,10,0.11053154969118162,0.3782964693476445,0.8419223135421565,0.19469774435473064
0,0.0,replacement,3,1000,0.01,7,6,0.878374012286762,0.2572764725473726,0.589299551691743,0.3344526293187271
0,0.2,removal,1,600,0.1,13,10,0.8817636089104197,0.31325204713473354,0.9065187816429213,0.1422671647027719
0,0.25,replacement,2,800,0.05,10,8,0.11188641121394505,0.012259720278876118,0.6052923391847114,0.2747901119910966
1,0.25,removal,3,1000,0.05,4,4,0.8200185710506336,0.020765584480356925,0.5567590073789492,0.2768466955211991
2,0.25,replacement,1,800,0.05,25,7,0.2662998734396249,0.2547951327583382,0.8502517009457171,0.27540064456377733
1,0.2,replacement,2,1000,0.08,7,10,0.803328995209899,0.27176605300067624,0.9793783441883475,0.2730616933868648
1,0.0,replacement,1,800,0.05,10,8,0.6756907407622861,0.31311253707611897,0.8676724847833291,0.2689671421463531
3,0.2,replacement,3,800,0.01,13,9,0.06673031413041586,0.8939120280897741,0.5988887405942664,0.3427370122876626
3,0.0,replacement,1,800,0.1,10,7,0.5598237009094875,0.6138188562057354,0.9528290299936528,0.27537554370883977
0,0.0,removal,2,600,0.05,25,6,0.5676883456454429,0.6153694438796806,0.7954566721752744,0.42382329977165323
1,0.2,replacement,3,600,0.1,13,10,0.21983669026443353,0.3939868868065366,0.9242576746381055,0.32065542303035
1,0.25,replacement,1,600,0.05,10,8,0.5830533948294341,0.9350361915328682,0.9144626234812194,0.30313117598070916
1,0.25,replacement,3,600,0.1,4,7,0.7261764684530676,0.8089950647223219,0.9642358644242409,0.2732911626569644
3,0.0,removal,1,600,0.08,25,5,0.007614352787233436,0.9481858526189002,0.5533018584504981,0.29891621990692463
2,0.25,replacement,2,600,0.05,10,5,0.5432811439593079,0.34949144934852816,0.8273756137641498,0.31684437433482193
3,0.2,removal,1,600,0.01,4,4,0.42998447970985243,0.6100703110605439,0.5352978000386204,0.32154268299716715
3,0.1,removal,3,1000,0.01,10,8,0.9924996578670424,0.5330330393697529,0.7216448905429667,0.38015971818870875
2,0.2,replacement,2,1000,0.05,10,4,0.20337482959166286,0.6772456821570791,0.7902568232800208,0.30028467165580497
0,0.1,removal,2,600,0.05,7,9,0.9267114052107919,0.10762540407317478,0.7368758349862707,0.43055922891633314
3,0.1,replacement,2,600,0.08,4,9,0.9207467910829215,0.9325016712674841,0.9773834840341964,0.3380665888972926
0,0.25,replacement,2,600,0.08,7,7,0.08557265901048705,0.11491961746884849,0.7277601891053518,0.34968945856784794
3,0.0,removal,2,800,0.01,25,4,0.7904900512375164,0.5007969728371569,0.5260241402999423,0.44054982081604255
1,0.2,removal,1,1000,0.01,7,4,0.20240503421396405,0.5062906685318942,0.5384742560463243,0.3159840253321392
3,0.1,replacement,2,800,0.05,13,9,0.7023409047213438,0.17877541130377028,0.9438583460764467,0.39133434736835115
3,0.2,removal,3,1000,0.05,10,4,0.4469241536229478,0.8230997302065859,0.8138235972043047,0.34707632937069
1,0.25,replacement,1,1000,0.01,7,6,0.37671358912009656,0.2911909795688825,0.6394323101619279,0.320901040547779
1,0.2,replacement,2,800,0.05,25,7,0.4451390591329756,0.7110563203584153,0.9116188039305863,0.3165392750045676
2,0.25,removal,3,600,0.08,13,4,0.7075199553355271,0.8837641721988954,0.8082907466230719,0.2870698870376396
0,0.0,replacement,2,1000,0.1,4,6,0.42866220629518503,0.22275553600266407,0.8661618814378097,0.4163943962763843
3,0.0,replacement,3,600,0.01,4,5,0.07819668105142763,0.010250710524420281,0.2698119609731813,0.23354908701353094
3,0.0,replacement,3,600,0.01,4,10,0.6282020942492859,0.5909272208981828,0.6696865021723795,0.35787423472858415
0,0.1,replacement,1,800,0.01,25,9,0.22874911176263635,0.6229942496627434,0.6664698977093372,0.199394813219268
2,0.0,removal,3,1000,0.01,25,9,0.9880231852350041,0.8319066653281342,0.7426584829596448,0.37575983405111346
2,0.25,replacement,1,1000,0.01,25,4,0.1885759752752718,0.4489990326926465,0.5248562960796376,0.29298142293243
1,0.2,removal,1,800,0.08,13,5,0.5656097166312648,0.6945503185192063,0.8818329630120451,0.21819132935036423
2,0.1,replacement,1,600,0.08,7,9,0.7323698739837441,0.3987732818376184,0.9633873947881822,0.21398500233781126
3,0.0,removal,3,1000,0.08,10,8,0.4822492670404954,0.12821421310730408,0.9080190305579685,0.36902122428968587
1,0.1,removal,2,1000,0.01,25,9,0.3561463340681488,0.10133742813029611,0.600789505678795,0.3510276932421058
3,0.25,removal,2,600,0.05,4,6,0.4767930857324243,0.17562814811521998,0.8059134867560958,0.4390548098114504
2,0.1,removal,2,600,0.05,10,7,0.7508808218963443,0.009077897441266192,0.5313939207600085,0.2774651029993679
3,0.0,replacement,2,800,0.05,4,8,0.03110967111881302,0.5493249097854378,0.7873206937241818,0.44759191096001016
2,0.0,removal,1,600,0.05,10,9,0.6537043268510745,0.8487164125284319,0.8897997481653945,0.24930363934698296
3,0.0,removal,2,1000,0.01,13,10,0.6006676616521749,0.05193695771882889,0.5761684758827166,0.4363875821433616
0,0.2,removal,1,800,0.05,4,5,0.537021874541149,0.2261880628295747,0.762486445667535,0.17904101228175928
0,0.1,removal,3,800,0.08,7,8,0.6770302104707577,0.9834580336836392,0.9232384197906356,0.04497831857854939
2,0.25,replacement,3,800,0.08,10,7,0.6947702907000988,0.8798355936116116,0.9747185654772743,0.3146984961848268
3,0.1,replacement,2,1000,0.1,13,10,0.19290195105261776,0.945140064965796,0.9729165439273528,0.3674535517073003
0,0.2,removal,1,600,0.01,13,6,0.35528163236440813,0.8432721925607773,0.5984452022349358,0.21083527643965816
2,0.2,removal,2,600,0.05,10,4,0.4715725653219649,0.009887030387434104,0.45511513099199297,0.24811247016898463
3,0.0,removal,2,800,0.1,25,6,0.3743175090927644,0.47909004857511284,0.9290650036842332,0.4186203056435105
2,0.1,replacement,3,1000,0.1,7,4,0.027898270515371637,0.13975965006009416,0.649550269132924,0.3763788327314689
3,0.25,replacement,2,800,0.05,10,5,0.19722617938454867,0.6145236748822365,0.819390522752234,0.3775685300187157
2,0.1,replacement,3,800,0.08,4,4,0.6003442451242178,0.654442995882486,0.8976321594294826,0.3345406199785813
0,0.2,removal,1,800,0.01,10,5,0.20175423067651432,0.9175562775617507,0.5860229885137425,0.2140478098416453
3,0.0,replacement,3,600,0.08,4,8,0.09803584006222388,0.05783897328684784,0.7625552241202438,0.36573155348830466
2,0.0,replacement,3,1000,0.1,25,6,0.45437753981139317,0.11956331250227348,0.8787042203855053,0.3177438129402712
1,0.0,replacement,1,600,0.01,13,10,0.7272454399445982,0.8690719129617042,0.6585545030324099,0.3274924105380641
0,0.1,replacement,3,1000,0.05,10,4,0.16323698163949452,0.1632765985365996,0.6957776372004971,0.31256839876123366
1,0.1,removal,2,1000,0.1,4,7,0.42654436767485415,0.681210644305652,0.9452205923316352,0.3297843478485577
3,0.1,removal,1,1000,0.1,25,4,0.09537402769096115,0.9768996133666785,0.8432711914161611,0.3131836476052521
3,0.2,replacement,1,600,0.08,7,5,0.412359974531072,0.6534337473476339,0.9070731034071218,0.36686308759242003
2,0.25,removal,3,1000,0.08,25,10,0.7991539068197238,0.8632471500782815,0.9596683657444148,0.28579109864896035
1,0.1,replacement,3,800,0.1,7,8,0.665434085699629,0.20515140308813185,0.9678099856336015,0.27453333371584787
0,0.25,replacement,3,800,0.1,25,7,0.28778011501543754,0.673608143255934,0.9096504451357387,0.24282871453920574
3,0.25,removal,2,1000,0.01,25,7,0.3130029240753296,0.16200526132146664,0.650013611497464,0.44745672955564186
2,0.0,removal,3,600,0.01,4,4,0.7080919859726096,0.5763829872629003,0.5063616281724171,0.36354720868656765
3,0.1,replacement,1,600,0.01,10,5,0.8419846643663749,0.9215628145223653,0.6255744603006481,0.341864688840393
2,0.2,removal,2,1000,0.1,4,5,0.015765187331621133,0.3013343207446997,0.7482242405078077,0.2843943835163557
1,0.1,replacement,2,1000,0.1,4,10,0.7592517428275212,0.6014086342789906,0.9909194612592077,0.27409931492874806
0,0.25,replacement,2,800,0.1,7,9,0.6516356812077164,0.1345455073444013,0.9445642098537221,0.3478786159363283
0,0.2,removal,1,600,0.1,10,6,0.002939933076291368,0.3438558049280711,0.5440733080600244,0.18437170607080167
3,0.0,replacement,2,600,0.05,4,9,0.9936238582901447,0.02149166066898034,0.658211835489349,0.42103800945962655
2,0.25,replacement,2,800,0.1,25,6,0.25990613379645544,0.3865307420691926,0.8965890612813341,0.28573757415512313
3,0.25,removal,2,1000,0.01,13,5,0.08702068332006441,0.38508654597653535,0.5899838884860753,0.44515438085670933
2,0.2,removal,1,800,0.1,7,9,0.883158327097344,0.06408245832892301,0.8770092498459487,0.2389811546549646
0,0.2,removal,2,600,0.1,4,10,0.4795448750993818,0.6416242778796235,0.9136578404697792,0.3791361719900599
0,0.0,replacement,2,800,0.01,10,6,0.707988542934332,0.9544772114316422,0.6023036922821442,0.4211739979113893
0,0.1,replacement,2,600,0.08,25,10,0.7485485198841606,0.26916746394520175,0.9405595341261938,0.34041648505150857
3,0.25,replacement,3,1000,0.01,13,9,0.781920986523422,0.7692689531441277,0.7888659641172991,0.35465240479610805
1,0.0,removal,3,1000,0.05,25,4,0.8042914699960799,0.11323687172507535,0.6837215330297057,0.3085385548103613
0,0.0,removal,3,600,0.05,7,9,0.38327819444432465,0.6660672223038808,0.8416632601433485,0.2422564975478526
3,0.0,replacement,1,1000,0.08,4,6,0.13705544214459398,0.9198616436787646,0.9249987556801881,0.2902277676893632
0,0.0,replacement,3,1000,0.01,4,8,0.5778841799971639,0.45428410920921136,0.6593310256284106,0.3325104713968623
0,0.2,replacement,1,600,0.05,7,4,0.6167875812337238,0.7084764176742611,0.7754316902408213,0.174705906379234
2,0.25,removal,2,1000,0.05,7,4,0.3235301916431834,0.8767464935986136,0.8162127813730982,0.316554826609754
3,0.25,removal,3,1000,0.08,7,10,0.9046856935845291,0.8963785713564221,0.966552346546167,0.28842215891987266
3,0.25,replacement,2,600,0.08,7,9,0.1426510538011887,0.24866645836206525,0.8894986410594571,0.3985559474484135
3,0.25,removal,3,800,0.1,25,5,0.8607863277132823,0.7030840317360876,0.9290670269129648,0.28358286478059935
1,0.25,replacement,1,1000,0.01,10,6,0.5250773845106427,0.9728195898305028,0.6944853859934561,0.33135764525916866
2,0.1,removal,1,800,0.01,13,4,0.993225536410604,0.36113888703073105,0.5405115563746207,0.3116824829317222
3,0.25,removal,2,1000,0.05,25,8,0.5320033806543514,0.704322731671734,0.9367641930620795,0.39565969881154983
2,0.0,removal,3,800,0.01,13,7,0.29920257515271254,0.07712439844707242,0.5410014560606369,0.35621178453182345
1,0.2,replacement,1,600,0.05,13,10,0.4725369637208039,0.23044821639125512,0.892361324551304,0.2954825755450129
